1791	19962	20505	15507	20712	15630	19970	22899	20407	21395	16454	15770	15368	16232	17045	20968	19683	19728	16240	17862	15501
9413	18545	16236	18970	21968	16153	17668	18428	15879	18605	16533	20657	17128	23485	20541	20809	17562	15669	17234	15406	18626
8657	21876	17323	18483	17229	19502	18473	15803	21665	18350	21968	19699	18784	15669	18601	19896	16661	17315	18014	18355	17177
12523	22952	21678	18243	17753	20745	20961	16305	18121	19388	16607	20316	17895	18859	21104	17476	23549	16552	21337	18027	21944
3374	18488	17895	20711	23217	19728	19277	15507	15628	18154	16475	15514	17957	15191	20505	19462	19970	23041	16742	20887	16754
5289	16358	18943	18121	17795	18911	20576	18847	16360	17518	15886	17895	19981	20673	17217	15413	15439	15207	16419	19798	20573
12572	19493	19729	19732	16420	18605	20173	21170	19014	18877	18497	21672	17128	17989	17130	19027	18435	18664	15286	16475	15274
14191	19970	17739	15191	20023	20505	17284	18761	15297	19036	16232	15724	16784	19683	16472	15389	15428	19682	17264	18154	15817
7530	20199	18784	17897	15909	19485	18693	15691	19896	15414	17322	21671	20071	22112	19432	16826	21012	20979	19466	17332	17860
12410	23425	18130	20199	21157	17456	15179	17272	17982	21900	16171	18692	19063	19689	18727	16004	19485	19516	20645	23017	15691
6849	18502	15669	18938	17341	18953	19945	15602	17938	16236	17614	17418	15327	19036	20983	19970	21384	17284	16394	18199	17668
7678	17895	20576	20460	22322	18573	17527	15439	18285	16478	15241	19007	15283	17162	21482	17130	19493	20809	15292	17290	18093
8869	16472	17385	19962	18203	16013	16231	15335	17295	15368	20660	16232	20407	20505	16843	15487	20630	15509	17386	17045	18832
6509	16026	20660	16231	19728	17042	15630	16232	16754	20968	17646	20505	18154	21411	17862	21243	16206	17380	15743	19146	17385
12001	21536	15368	21276	20768	19642	18100	22418	15630	20505	22325	21441	21775	16341	22914	22701	18069	21242	20540	15224	15628
13733	15464	21839	18075	15630	18027	16454	19007	15635	16361	15628	22897	23043	21575	16113	16306	20121	22320	23420	21482	19493
14945	16125	17296	17603	17660	19313	16142	18784	18638	16139	17790	18639	18012	16315	19393	16977	21136	17715	16136	15985	21876
6589	20976	20809	20182	16394	22883	17284	22996	15460	21901	19765	20405	22561	17819	16868	16441	17418	20403	21065	17229	21330
2386	15630	20505	18154	20968	15507	15743	19962	15770	16868	20712	19345	22914	19683	16454	19970	16026	15993	15514	21395	15453
1582	20979	18614	19537	19903	19466	17897	20707	20425	18094	19685	19896	17346	20819	18001	17323	18784	18561	17296	16685	21012
6175	19683	19036	19962	17270	19728	17739	16231	21434	16323	15628	22247	23422	22570	21569	16152	18917	16290	19099	17593	15414
288	17135	17660	17296	18046	17783	15597	16337	18012	18674	17976	17862	16987	15594	17661	17295	16732	15862	20500	17917	15959
12997	18938	22125	19386	15336	20576	22920	15495	20234	22690	23340	16419	18111	19171	15514	22996	18303	22089	19945	22598	23352
2167	18166	17284	15394	17668	20571	19028	20828	21203	16236	18626	16152	17052	19847	19685	17206	17614	17448	20184	18119	18938
7971	18012	18001	17296	16001	20403	16044	16296	15873	20645	18062	17660	16739	17860	17661	18343	19542	16268	17548	18483	15980
6235	16832	18797	21646	23180	22520	17819	21820	21803	18067	22190	18042	19989	21979	19070	23015	17696	18150	22525	20976	17801
6858	17895	18500	15191	15297	16607	18121	16801	20316	16361	21033	18243	15138	17162	18072	20822	21388	20696	19805	16058	15283
7888	18282	16868	20500	15173	18270	19419	17895	15620	22430	19080	21063	15604	15268	20828	20550	15493	17881	16702	18069	20449
3104	16171	15691	20280	18326	19952	17706	15783	20071	18062	18568	16093	17473	19255	22521	16404	18477	20982	19516	18431	15995
627	16704	17322	16724	20374	16820	18561	15179	16923	22092	16826	17135	20645	22005	21012	21015	15395	19760	20856	15493	23049
10089	18523	17660	20452	16029	16927	19571	16268	16962	22705	19257	18914	18784	17030	15857	19186	15379	21071	18147	19570	20903
8880	17557	15866	15785	21203	15193	16171	22847	18051	15186	17938	15549	19569	21003	20344	20771	20449	20856	17322	16861	16337
12270	19080	20976	15785	19560	20500	16704	20404	22883	20405	18342	18513	19794	20645	18559	18001	18092	17313	22669	20812	20896
8688	19560	18349	16704	22883	20405	20976	22613	23015	19081	19080	22561	19903	15199	22091	20404	18561	20500	16257	21979	19794
8366	17884	19257	23158	16820	19934	18290	17396	18667	20806	15226	21671	17315	16861	22572	18475	18007	20438	20386	21480	15912
9943	15783	18349	15912	19080	20405	20402	21283	19760	18051	17321	23015	16704	16161	17886	23016	16160	18569	21060	16105	21101
4684	15255	18790	15251	17315	15256	20979	19571	15909	15253	17296	18784	18483	20452	20812	21820	17796	21671	19203	19080	16832
5930	15549	20982	15414	17888	21956	16171	20657	18024	15836	15193	15794	15311	16093	16290	17417	20234	15615	17879	16823	15691
12321	17819	16171	19729	20405	21482	15620	15274	20500	15785	20806	19081	16731	16159	20856	19301	16173	18028	15597	19063	15594
2128	23011	17999	22805	19364	22394	23536	21675	20871	23238	23387	22776	23350	22584	20941	22181	23449	23560	23380	21997	23383
8489	15644	20357	22686	22028	21425	22246	20070	21998	22302	21842	20955	18075	20474	22176	22243	20942	21963	21604	22358	21660
6304	21665	15139	17860	22990	22650	18561	18246	18154	19191	18559	20979	20199	20976	17897	22629	20071	15487	15669	21012	19970
4403	15367	18011	20144	21036	23473	23544	19365	19368	15334	23570	20170	20143	20638	23568	20285	19402	23496	16052	21675	20933
7112	23382	23011	23239	21770	19629	23263	22628	22776	23388	22426	22554	22367	22723	22767	15424	23384	23386	23383	21924	22759
13409	21830	21723	20672	22925	22591	21604	16442	23386	19958	20932	21587	18354	22313	20969	21674	21561	23266	22884	22627	21999
3081	18375	21062	23550	19404	17759	23011	23141	22780	22376	22802	23155	22897	22908	21839	23014	18039	19580	23410	22428	23333
9327	23415	21604	22115	18027	21276	21062	20499	20212	23444	23177	20777	21770	19007	16454	22897	23265	20808	20672	19404	20070
1437	23014	22908	21675	23570	23011	23010	18075	23239	20144	20728	20143	19362	19402	21232	21036	19806	23238	18892	23297	22775
14678	23010	22698	22804	20193	21997	21829	19279	21023	23570	19405	18892	20934	22326	22741	23355	23257	23386	19402	23270	23387
4422	19485	19466	19521	20459	17898	18394	15170	18375	20220	21358	18784	21969	17135	22821	20676	20771	17332	19584	20645	16252
10144	20645	15803	15594	17848	17897	21665	15368	20131	16946	23032	16339	15510	20049	22661	21062	15597	15847	15620	21671	18297
7691	18375	22112	17322	23116	17575	16337	17574	18801	21457	15170	18784	16722	23562	22058	17783	20199	17298	20213	19255	15179
5105	19774	20445	20706	22671	21966	20524	23170	18127	21460	22388	17252	22836	22770	20784	22785	20539	21419	22142	15449	21714
12875	16630	19419	15614	15620	15484	16339	19353	17185	18997	20664	20084	16211	16093	15737	20937	20207	15271	17917	17166	17992
4369	19945	19847	21063	20457	20810	18967	22390	22922	20234	22754	18970	21695	17241	19077	19190	17614	18107	22331	21949	16290
14467	19419	17103	18270	15615	18997	20936	20532	17157	19516	17888	16211	19875	18231	16630	17880	15493	18912	22299	20744	22881
8204	23425	18523	22661	22638	22696	23049	21901	15711	22996	16149	22701	22883	15804	20775	22989	15639	17298	23366	17582	20644
9500	17296	20425	18523	22158	17582	20819	21726	17885	18186	16580	21080	17341	19571	17250	18290	21671	20778	18473	20182	19353
12588	18523	17241	16337	19353	20925	17917	20382	20084	17103	15579	20750	19255	17888	18976	21093	15847	20398	19158	15614	18757
5218	17272	21590	17906	18012	17296	16171	15949	19915	21064	19521	21220	15985	17888	16942	15691	20253	17530	16039	16268	20199
3926	19419	19353	20306	16211	20084	18976	20401	18270	17103	15613	17863	19562	15847	18840	18912	18997	20532	16630	19666	18906
587	16630	15804	19485	17272	15691	19719	15737	17888	23128	15639	17613	18798	17298	21454	17456	20657	21744	15311	18257	21275
2452	23178	20393	18211	19774	20650	21062	18576	20054	16519	15419	15703	15304	17465	17688	20706	21702	20445	19871	20389	17689
14619	18938	21968	21474	18059	19999	18347	22343	15909	19851	21864	19517	22820	15803	18106	18741	19934	17361	19666	17476	20553
14271	18953	19945	15336	21180	21203	22750	19876	15581	21621	17745	22996	18938	18024	19994	22343	22038	19190	20820	22704	18502
11948	18997	18270	21744	20405	17241	23158	20084	19903	16704	20403	15972	19059	22225	17313	22611	16337	18757	22629	18560	16171
933	19945	18938	21063	16290	20457	21621	20576	17897	19380	19685	18311	19410	17448	21956	18302	19847	15911	18160	18477	16003
12901	18784	17332	22762	17661	22112	20199	17296	20452	18660	15199	18790	23015	19255	21979	15683	15691	16832	21744	21284	18559
5804	16617	15222	19950	18706	16116	15703	18319	18789	15610	15370	19855	22196	21288	16101	21655	22773	15311	21077	21343	20261
651	18349	17238	15676	23322	20976	22184	17696	15725	20363	18092	20402	18091	18406	21956	17624	22638	23049	15673	20131	15675
4076	17058	16351	22919	19302	17378	17710	20838	15349	15558	16498	15352	20524	15523	21047	16870	18332	15357	18263	19116	18669
4677	18148	20676	17661	17296	17790	21133	18674	16268	18784	21136	19915	18012	21016	19309	21127	16732	17897	18147	17530	19137
12786	20809	19653	19876	17049	15149	19624	16441	19214	17162	17935	20556	22661	20555	17421	17284	22859	18517	17838	20618	21605
98	18938	18393	19685	18953	20117	15266	22343	18798	18970	19999	16782	20809	20261	17964	15554	19038	21357	17668	16783	19945
5560	23425	19689	20976	16337	17298	15803	18784	17361	15785	21016	20398	16171	22561	19666	19791	17582	15847	23032	18757	23196
901	21901	22400	15343	20809	15887	15737	17582	17800	16630	17613	17888	21203	23101	17745	16533	15327	20449	15349	15804	20555
2939	17668	17674	19657	15158	15439	16316	15242	16317	18900	21527	22911	16296	18584	19729	20712	21482	21868	22897	15625	23193
10063	21744	18067	18523	16070	18784	20819	19257	21876	23318	17298	17819	20071	16630	21671	18914	18290	15847	17875	17897	20982
7405	20199	19206	19485	18439	18315	19692	18100	18778	20241	19882	15501	17957	19466	21527	18790	16822	18584	18771	19065	16165
2456	15379	15311	21420	17888	16727	18165	15737	17373	17582	15874	20051	17206	17877	19562	20778	20012	20094	18315	17103	16533
12789	18667	15297	19970	17500	21901	18611	16243	17762	22690	17424	22641	17917	20571	20630	19524	17992	18262	20726	19389	20402
13109	19038	15594	20809	19685	17470	22276	20476	15298	18957	17284	17889	15597	17151	18290	17719	18550	23073	15256	17206	18428
8818	17206	16630	15363	15737	19094	20778	20425	15350	19038	17166	20654	17316	16440	19685	16236	15484	15669	21864	18842	15860
6286	21395	23129	21187	21243	15636	21276	19636	20055	15743	22253	22662	20794	20505	20870	21760	16896	23134	18100	19330	21767
15133	20405	20976	22112	16171	16159	17272	17889	21012	18924	21744	20404	18561	22091	15699	17897	18560	17313	19989	21325	15847
9227	16090	15725	23322	23015	15852	22989	23101	20921	20976	19971	19766	16731	17313	18757	17696	15835	23049	15289	19180	18185
5488	16533	18448	20589	15311	16236	18957	15669	19569	16101	17618	21480	17582	15874	18165	16061	21939	20425	16171	18417	17206
10365	16533	18938	15669	15186	17206	20809	17582	17396	15866	17938	17448	21750	18013	16451	18290	15813	15620	19945	15484	19380
11031	18757	21016	16171	19257	21533	16090	21060	19666	19353	20398	15803	15336	16630	17506	17899	20317	19269	17819	15847	17888
4651	20700	19239	20809	19380	21750	15602	22501	15226	19999	17448	16533	18969	18290	22000	21744	19255	18970	22527	22514	16061
1546	21276	19330	20055	15439	21791	22720	18488	18471	16407	16554	22263	21187	21977	16477	19531	19865	15397	21243	23062	16083
11397	21016	15847	15351	15554	18938	16630	15990	22237	23101	19257	17052	21641	18667	20962	19666	16583	18629	15785	18692	18976
10857	22847	21621	18528	19945	15774	15149	17341	20576	18938	21021	18032	21203	15349	19190	21634	17582	18204	15336	15354	18627
8472	16533	21203	16290	19945	17582	15186	18953	17341	19685	20809	17206	17448	20541	18970	21467	15911	17614	22244	18013	20449
13867	15724	15343	21948	17582	19999	20564	22641	20778	19503	21864	15669	15260	15730	17613	18741	17411	21901	18285	15315	18706
3294	19502	18971	18067	19851	22597	18290	19769	20516	16070	22207	18428	17860	23318	18187	20425	16809	17984	22577	21918	18186
3454	21876	17739	20505	21314	17582	15669	19503	21901	23053	21665	17056	18203	15350	15368	19531	19766	19970	20840	19693	17361
14604	16832	21473	15282	21665	23118	16070	21648	15746	22520	17801	19201	17875	15804	17305	18257	15711	22294	15803	18922	15843
12420	19950	15222	18067	16617	19502	16832	21648	16070	22544	15804	17052	19303	18593	19201	16101	21378	15282	18432	17733	18406
6320	15732	20809	17284	19163	18800	21462	18713	15306	15542	20778	18469	19239	17582	21056	21776	18323	16533	20373	17710	22155
5234	23395	18482	21806	16351	17633	18145	17171	15325	15729	15918	17769	17190	19969	20006	20650	20838	17901	17110	19561	22654
13476	15691	19255	18849	17897	16976	20645	18790	23083	16923	17816	16822	17860	17696	19537	17322	21820	21209	20644	16809	22001
448	15144	15260	17052	15542	21384	21901	15351	19886	15343	15349	18706	23534	18667	21546	19653	15648	21498	17459	19382	16487
9957	18145	20650	15575	17130	20006	16217	17688	16516	15382	19828	17252	18499	20445	19268	16496	18432	18586	18702	17685	19221
15084	20182	20809	17250	17448	20700	18928	17614	18970	21778	20864	17284	15347	21021	17525	18614	17251	20354	19876	18953	18059
1554	22686	20357	22389	20070	16306	22246	18181	17708	23557	22176	20858	22034	22261	23481	22891	20690	19970	17236	22480	22422
7620	20809	16236	20182	20700	17250	17284	21065	17354	18199	16784	15389	17614	18796	17418	17123	17151	19053	16034	20157	18694
365	18561	16704	17582	19903	18938	19760	17315	17696	15803	15711	23366	19502	18185	20382	19569	23322	20363	18560	18290	18346
638	20505	22686	18020	15510	19962	15501	16202	16533	18154	15464	22292	15669	19036	20540	15770	15993	18371	22549	22325	19088
7535	17332	18326	19699	22450	17095	21011	15343	20182	17526	18936	23407	17083	20141	15745	17800	19272	19059	18692	21819	19255
13182	16351	18553	15728	15734	15360	15149	18145	15343	19114	21132	20184	15439	18319	22794	15730	15349	18028	23128	17917	19752
1557	15874	18464	17315	15459	16220	18406	17252	17402	16221	20524	21385	21820	15254	16809	15547	15311	22520	15843	15994	22193
3522	18166	20809	20041	17284	17448	19489	18800	18489	15460	15390	19239	19945	19865	15618	19653	20354	15777	21037	21707	23167
8955	21901	17582	16533	15350	15149	20778	19685	15343	15260	20809	16351	20182	22065	22389	18938	22996	22690	22251	15360	17122
6234	16337	16727	16704	17888	15874	17308	21901	15324	22252	18822	20510	15713	15379	16351	17596	17613	18448	15363	16441	17298
5795	16394	15363	19970	20555	20906	17284	15575	19653	19682	20833	15460	16217	20809	21065	15260	16441	15360	15881	19765	15291
6980	23425	21901	21956	18965	16351	18013	17049	15774	15847	15350	15971	15343	15149	22089	15142	20906	21353	15360	15581	17888
954	18561	18523	16166	17238	16704	20443	20644	17056	19903	17315	21132	18020	22353	18681	22996	18431	16832	21901	15909	18406
5939	23425	21876	17056	17052	21446	19287	21901	15730	18020	21948	18757	19903	20644	20363	23455	15343	21864	22594	21220	20403
7226	18938	19945	18706	18953	19565	15580	17803	15618	17668	21063	18302	22436	15260	20809	16003	21330	19999	16221	22390	20576
2966	15255	15259	15256	21901	15580	17284	15251	17049	18953	22065	18109	17130	22939	20828	15260	15460	22089	15190	17418	22996
11496	15414	15702	18778	17557	18105	20704	18406	23340	17963	18601	18938	21037	20249	17393	21163	17405	15228	21484	17755	17396
12897	20809	20700	22390	17582	18311	18970	21426	19685	18800	17614	21051	19038	21462	18938	19945	15618	17576	17341	18953	17297
13816	16221	15254	15255	19685	15251	15259	20962	18771	20657	20881	19999	20700	15777	17613	15186	17938	18938	15256	22065	17448
1398	17613	16217	15730	16351	15349	20589	19038	15990	19752	17719	16533	15157	17057	15311	15149	18439	20425	15580	16221	20786
12796	15580	17052	15277	18459	15343	20786	22938	15149	22996	20182	16563	16221	22157	21901	15254	16394	18219	22625	22089	15351
1877	18154	20505	19962	19346	19930	15993	19970	19330	21395	16113	20055	19841	22662	15507	21037	21577	19036	15630	16206	22909
4195	15360	15260	19419	20820	21901	15343	19855	22686	22482	18997	23222	15575	21970	21954	19945	16351	18942	19665	17414	15529
4921	20809	15186	16533	17206	17582	15669	20182	20700	17938	19038	20778	16236	19685	17448	15260	20659	16394	18800	19569	18953
11782	18938	19945	16290	17667	15414	20234	20809	22038	18024	19476	15549	22390	21226	18230	15669	16611	15260	18953	20311	20541
8503	20393	18593	16152	23178	20657	18487	20700	20809	15645	23505	19389	21742	15596	16923	17049	15304	20706	15620	19685	17689
4045	20809	18953	19945	22390	18938	20182	17714	20659	15911	15390	19876	17341	19653	17852	15777	20700	19685	17448	15413	20041
1001	15260	20182	15360	20976	16630	22065	16704	15343	19855	22996	18628	20700	20659	15728	19653	16471	15648	17229	22595	16441
4767	16394	15439	21065	15431	16607	16946	20077	20316	22252	15193	17052	16784	21384	17629	16441	20317	15559	16739	17935	19682
6128	20182	20393	20041	15260	17252	16519	18800	19028	15703	23178	16441	20454	20524	16116	17111	19246	16498	16784	20704	15596
9631	16441	15190	18199	17838	21037	16068	17935	18166	18154	18503	19876	17418	15460	15362	17502	15390	16394	20713	20820	21498
4782	15254	15259	15256	22938	22939	15237	20809	15336	17111	15253	15257	15258	21182	20949	19246	22104	17526	22928	17168	17049
8847	16897	15431	23290	18584	20828	21495	19107	20711	19418	17646	19682	16441	15285	19389	21037	15139	15815	16229	21484	16533
221	16704	18938	15266	17875	17130	21901	20828	15859	18406	18185	17899	21479	15758	17416	15351	18092	15774	21311	16957	18346
1770	15920	15917	19489	15529	18166	18501	20906	18938	18668	21037	16394	15730	16419	15659	20820	16441	15684	15339	18516	20904
13234	16563	15149	17057	15343	19895	19970	16317	19229	20204	18734	16901	17769	19369	15298	20726	15778	17638	23063	21288	21355
10828	18953	18024	20891	21786	22390	18857	15542	16067	17341	15236	22118	17668	17356	19847	21269	16236	16533	17622	15260	15351
6609	17252	16519	20454	20524	19752	15240	21418	20784	17685	15845	16496	19829	20041	22671	18544	15523	16520	21623	20172	21714
4993	20182	20809	22065	15460	16441	16533	22089	20700	21750	18800	17284	16784	19970	20297	15351	21901	15580	22649	18928	19151
8279	18859	17639	21037	20713	18109	21495	16478	20218	20865	15649	19492	16482	16481	15151	15150	18900	15659	18111	18644	22588
10282	22390	20041	15460	20820	17077	20182	19653	20700	21949	21330	15277	15306	15542	22595	21462	16562	17617	22959	17710	16394
11770	21863	21875	15318	23193	23249	23300	22673	23155	16054	20941	23374	23508	20625	23566	23559	16052	19530	22347	22130	19761
4600	20069	21425	23415	22743	21663	22376	21246	22897	21041	20228	21723	20357	23557	21810	21925	23449	21860	20672	18845	21737
12558	20285	21675	23570	23568	23448	19512	21548	23566	16054	20933	23025	17050	19839	21702	20653	23239	23389	23285	22391	23014
13274	15295	16869	23570	16870	20285	16651	22687	19512	21675	20934	20170	21463	15320	18011	15288	18760	19405	20728	22908	18376
3352	23288	23568	15152	23565	22908	20292	23412	23419	23224	20915	19839	23104	23239	23310	23566	22157	23387	23447	22391	23520
12942	19363	21036	23565	19405	18994	19263	22908	19368	20144	19580	17531	21804	21666	15145	23448	20143	15200	23567	21313	23473
4570	23193	23210	19363	23565	20285	20911	20576	22908	23569	18011	20933	23448	20474	21669	21588	17803	22272	16054	21875	18308
10511	20285	15334	23142	23568	15288	22217	23249	23193	23565	20933	19406	20554	21875	23014	17050	20368	21674	23570	23520	22908
12739	15367	20285	18376	23142	20292	15320	17236	15341	20875	23569	22908	22130	19365	20551	21062	15145	15289	23014	22217	19806
11255	21839	19363	20144	20728	20143	19512	21036	18011	20554	15289	18410	19406	22908	20933	19362	23570	23448	20873	20285	19368
6865	16630	15737	21810	20163	21553	22237	19588	15728	22130	21480	20949	21831	20402	20069	20728	17916	22308	15617	18751	23376
761	19918	22908	22981	23385	21875	21957	23561	23346	21675	22805	22503	23177	22596	23412	23421	23270	19949	20554	23387	20941
4298	20144	23336	23520	15367	18718	15200	18011	20738	20474	19406	21335	21313	23570	20934	20292	20693	23141	23142	20128	19512
9729	21023	23256	22391	22804	17999	22584	22805	23385	20871	23349	19364	23375	23239	23270	23009	22503	23364	23379	23223	22558
5186	19903	21422	19303	16987	18094	23067	15412	21273	18074	15188	20707	20365	15531	17481	19571	16153	21777	16029	20425	16832
10843	18208	22973	22908	21678	23238	22157	16219	23177	23028	23011	22367	15882	23377	20875	22938	22740	23565	23272	23567	19918
4388	20285	22908	15334	23567	20227	15367	20368	21036	20934	20875	23351	15341	19958	17236	23434	20933	23568	23565	18530	23285
11421	18375	22237	21077	21335	21062	21256	19007	15224	18960	23141	20828	17759	15597	21482	22974	22130	22245	20193	20741	20831
11511	17668	20704	23485	23293	17674	17734	15879	18798	18861	16342	20854	15151	19667	17632	17742	20690	22458	18111	17470	23341
9412	16221	15254	19258	18459	15255	19419	15251	15257	18002	17373	15237	18997	17964	18062	16946	18440	21289	15615	15259	17907
5618	17885	19388	22613	15199	21016	23016	21060	20762	20405	15699	17135	16171	21276	20084	18976	16820	21097	16635	19666	15663
5548	16477	17385	19006	15368	16015	23018	15509	15453	18925	15514	16026	16901	16083	16675	16203	20543	17045	15622	20863	21927
2508	15614	15993	15394	15508	18154	15737	17277	16211	17316	18950	17380	19962	18908	16630	15770	16026	20664	19614	15484	17186
6592	21027	17765	15351	21748	21424	20998	15334	15309	21972	16622	15614	22458	15288	22064	22833	17863	16843	16533	15647	18857
14086	20809	16441	17448	18032	21063	15691	18800	21203	21956	17614	18938	15179	20391	19685	18347	21621	15777	18953	19847	19985
11862	17448	20809	18013	15691	18187	20983	18601	16220	18970	21063	18661	16867	15139	18540	19945	20354	18894	17842	19878	19380
4915	18561	17300	16826	22762	18233	16704	18559	19903	19760	16809	15170	20597	20220	16832	15909	21127	16965	20199	18051	22742
12362	16923	15379	19713	19896	18428	17887	15311	18957	15825	19732	19236	16946	17876	15909	21016	20982	20819	17897	18160	21956
9593	22980	21012	18924	22611	17690	21127	19903	17483	21744	20676	18818	19646	20405	22112	19989	17298	18561	18560	18233	21956
4479	20505	17241	18154	16581	16230	19970	21562	16630	19419	15724	21058	22116	23000	22337	22720	18067	21178	20145	22481	16070
9528	21426	17889	17321	18251	19351	19255	15691	19380	15866	17582	18428	20012	15669	18013	18545	16533	17888	20676	21003	18347
10108	15874	17272	21480	15179	15311	16337	18130	18315	17800	16727	19647	20405	20094	20610	19206	20644	20589	23425	16165	22276
14022	18778	19997	18067	16070	15909	20220	18790	20783	23118	15336	21839	22692	22990	15785	22376	18849	22862	17361	16832	23035
3870	17296	17661	18342	21136	15974	15945	21135	16083	20446	19760	22742	15693	19989	17530	20676	18674	19313	21097	15514	20510
2298	15943	15941	16169	17843	18674	15868	16948	19137	18012	17661	18148	15830	16025	15984	15839	20281	17030	20329	18379	16133
7500	16739	16965	20363	20630	21665	15368	15676	22089	17582	15510	20976	15294	21355	22481	19160	16832	17238	18559	22692	18349
2999	20182	22325	18945	22561	22162	18064	18229	21536	20951	17982	18109	15771	20403	16033	22065	20881	19400	21013	18166	21956
4978	16820	16070	18067	16946	20819	16061	19962	20077	20982	22418	19733	20382	20644	19114	20131	16809	18561	19904	15663	17321
14600	20976	15909	20220	17229	16832	17230	18559	17582	19732	18067	22742	19890	19999	21979	21665	18561	22990	15803	17819	18342
6571	17906	17921	19562	18347	17241	20405	18158	17796	15683	16483	15866	17272	15691	16946	18001	15324	20668	21956	16171	21275
14127	22837	16634	21126	16959	16142	15949	20220	20086	16131	16125	16145	21136	18900	16121	16130	18639	15974	19915	22195	19857
8519	17346	20812	19160	15909	22692	23425	20976	17982	19432	18092	20363	22931	17332	21285	15193	21099	21513	22669	22756	17269
