14191	19698
14191	23062
14191	18489
14191	16624
14191	19099
14191	19678
7530	17596
7530	23196
7530	15139
7530	15429
7530	23414
7530	18790
7530	16254
7530	18431
7530	21283
7530	21488
7530	16825
7530	18246
12410	20644
12410	17897
12410	20253
12410	19521
12410	23294
12410	21524
12410	23359
12410	19804
12410	22189
12410	22696
12410	22904
6849	15186
6849	20179
6849	15460
6849	18428
6849	19155
6849	20809
6849	16290
6849	19046
6849	21836
6849	17852
6849	15139
6849	21044
7678	16797
7678	15274
7678	19729
7678	18553
7678	17632
7678	18938
7678	17631
7678	15139
8166	19305
8166	17640
8166	16292
8166	15139
8166	19599
8869	19728
8869	19695
8869	21807
8869	20732
8869	19970
8869	21404
8869	16793
8869	16048
8869	19051
8869	16291
8869	16672
8869	18047
8869	16323
8869	16050
8869	16675
8869	20177
8869	15139
8869	15519
8869	17868
8869	21719
8869	17037
6509	21760
6509	18908
6509	15139
6509	21927
6509	18950
6509	19781
6509	19229
6509	20994
6509	19766
6509	19595
6509	17828
6509	19962
9626	16324
9626	15464
9626	17045
9626	17381
9626	17295
9626	21482
9626	17384
9626	15139
9626	17279
9626	19337
9626	15630
12001	17078
12001	23033
12001	23289
12001	20058
12001	22799
12001	15139
12001	16685
12001	17598
12001	19797
12001	17462
12001	18120
12001	21012
12001	19962
12001	19246
12001	15770
12001	18421
12001	20676
12001	21058
12001	22686
12001	22434
12001	21344
12001	21654
12001	20705
13733	20617
13733	22157
13733	23550
13733	23536
13733	17895
13733	22057
13733	19815
13733	23275
13733	16073
13733	18285
13733	18459
13733	22465
13733	16442
13733	19617
13733	20831
13733	19805
13733	23000
13733	22849
13733	16797
13733	21734
13733	17976
13733	22780
13733	22686
13733	21326
13733	21395
13733	15453
13733	18731
13733	18985
13733	17235
13733	19816
13733	22376
13733	22711
13733	23530
13733	15164
13733	22968
13733	22850
13733	18065
13733	16323
13733	20220
13733	21252
13733	20767
13733	22899
13733	16026
13733	15819
13733	17528
13733	20364
13733	15283
13733	19958
13733	18262
13733	18359
13733	20155
13733	16215
13733	15492
13733	22285
13733	20387
13733	19235
13733	15139
13733	23281
13733	17668
13733	16711
13733	21915
13733	18243
13733	16793
13733	21303
13733	22278
13733	20687
13733	15385
13733	22676
13733	15612
13733	20737
13733	22131
13733	22779
14945	19081
14945	15139
14945	17374
14945	16726
14945	17986
14945	22257
14945	18674
14945	18378
14945	16959
14945	16732
14945	16126
14945	16143
14945	17723
14945	20086
6589	21215
6589	15139
6589	23425
6589	23067
6589	22092
6589	20700
6589	21063
6589	20644
6589	19633
6589	15662
6589	22595
6589	22989
6589	18522
2386	17369
2386	15260
2386	15139
2386	16324
2386	19605
2386	21555
2386	16208
1582	17007
1582	18064
1582	18524
1582	21867
1582	16533
1582	15298
1582	15139
1582	15407
1582	19191
1582	18483
1582	19873
1582	19937
1582	18968
1582	20479
1582	20699
1582	18792
1582	19306
1582	17206
11684	17853
11684	21837
11684	23089
11684	18109
11684	17645
11684	22549
11684	17642
11684	20536
11684	16682
11684	15139
11684	16453
11684	19317
11684	16560
11684	17369
6175	20747
6175	17260
6175	16013
6175	18911
6175	17128
6175	17303
6175	15139
288	15268
288	16013
288	16820
288	18045
288	15139
288	17966
288	15685
288	17030
288	21074
12997	21970
12997	18943
12997	21502
12997	16003
12997	19338
12997	15201
12997	18500
12997	19033
12997	15767
12997	18121
12997	17162
12997	15816
12997	18480
12997	20179
12997	21579
12997	18302
12997	15158
12997	20222
12997	21267
12997	17734
12997	20944
12997	18847
12997	15275
12997	15260
12997	17895
12997	19627
12997	21695
12997	15265
2167	19999
2167	20218
2167	19053
2167	21424
2167	22303
2167	20786
2167	15483
2167	21631
2167	20809
2167	15139
2167	15669
2167	21338
2167	16843
2167	16394
2167	18163
2167	20691
2167	15362
2167	19470
2167	20472
2167	18502
2167	18260
8434	15139
8434	20199
8434	17135
8434	21280
8434	19485
8434	16820
8434	16166
8434	15140
7971	19137
7971	16103
7971	20077
7971	16031
7971	16716
7971	23514
7971	17518
7971	20895
7971	15979
7971	16702
7971	15139
8438	17535
8438	22844
8438	21575
8438	20695
8438	20773
8438	21600
8438	16202
8438	15139
8438	22880
8438	16868
8438	15215
8438	21037
6235	18391
6235	17228
6235	18563
6235	23118
6235	22184
6235	19325
6235	15909
6235	21138
6235	15301
6235	16239
6235	23203
6235	22820
6235	22638
6235	17224
6235	19673
6235	17800
6235	19610
6235	23174
6858	15139
6858	20690
6858	17753
6858	19136
6858	15439
6858	16799
7888	19664
7888	17572
7888	18502
7888	19807
7888	15669
7888	17240
7888	22713
7888	21203
7888	15139
3104	18743
3104	22234
3104	15713
3104	17888
3104	18336
3104	17662
3104	15140
3104	19536
3104	15493
3104	19553
3104	21474
3104	16635
3104	19648
3104	23248
3104	20328
627	21695
627	21818
627	16965
627	15140
627	18903
627	16976
627	15500
10089	16923
10089	22571
10089	17361
10089	22174
10089	21706
10089	15936
10089	21841
10089	22761
10089	20377
10089	18063
10089	19201
10089	22810
10089	17004
10089	21593
10089	18693
10089	19952
10089	20330
10089	21522
10089	16337
10089	21671
10089	18893
10089	15140
10089	16921
10089	17530
10089	18483
10089	21592
10089	19903
10089	18292
10089	16089
10089	19466
10089	23176
10089	15966
10089	15951
10089	18012
10089	22089
10089	15737
10089	17296
10089	21309
10089	19448
8880	16704
8880	15140
8880	16823
8880	21510
8880	19080
8880	21613
8880	20806
8880	17290
8880	19863
8880	16999
8880	19651
12270	21219
12270	15199
12270	20352
12270	18696
12270	22128
12270	17302
12270	15140
12270	21516
12270	18006
8688	15140
8688	15997
8688	19399
8688	23138
8688	23428
8688	18778
8688	18092
8688	16404
8688	22762
8366	15140
8366	21420
8366	20051
8366	20631
8366	18741
8366	17135
8366	18021
8366	18990
8366	23292
8366	23184
9943	15140
9943	20378
9943	15224
9943	16822
9943	17054
9943	15760
9943	19098
9943	17313
9943	22930
4684	17323
4684	16589
4684	18778
4684	17346
4684	15140
4684	18459
4684	17187
4684	16237
4684	15259
4684	17660
4684	16221
4684	15254
5930	18233
5930	15172
5930	21226
5930	16923
5930	21172
5930	16298
5930	17241
5930	15884
5930	15140
5930	22038
12321	19503
12321	15140
12321	16823
12321	19080
12321	19555
12321	16629
12321	15193
2128	15152
2128	19918
2128	23372
2128	15141
2128	22873
2128	19480
2128	22804
2128	22778
2128	22759
2128	18000
2128	23010
2128	23375
2128	23239
2128	21248
2128	20702
2128	23373
2128	18892
2128	23465
2128	23385
2128	23376
2128	17212
2128	21829
2128	23014
2128	22908
2128	22870
2128	23421
2128	19629
2128	19279
2128	20653
2128	23379
2128	22974
2128	22741
2128	21299
2128	22358
2128	19184
2128	16686
2128	23381
2128	21798
2128	23325
2128	23426
2128	19402
2128	19522
2128	20808
2128	23346
2128	21863
2128	22901
2128	18027
2128	23256
2128	23257
2128	22356
2128	23412
2128	23384
2128	23556
2128	21957
8489	21313
8489	20873
8489	21569
8489	22776
8489	21560
8489	23498
8489	23563
8489	21500
8489	21276
8489	22602
8489	21570
8489	21575
8489	22676
8489	15584
8489	15152
8489	23543
8489	23193
8489	23238
8489	21518
8489	21502
8489	22410
8489	22315
8489	21689
8489	18859
8489	20923
8489	21536
8489	21046
8489	22419
8489	21194
8489	23044
8489	23556
8489	21517
8489	19938
8489	23415
8489	21964
8489	22556
8489	22619
8489	20574
8489	22992
8489	20835
8489	23239
8489	15141
8489	23503
8489	21079
6304	19999
6304	18119
6304	15510
6304	21301
6304	17656
6304	19689
6304	22191
6304	20208
6304	21358
6304	20809
6304	18574
6304	15873
6304	15594
6304	16231
6304	17283
6304	20568
6304	20676
6304	18696
6304	21969
6304	16198
6304	20982
6304	21060
6304	16305
6304	19081
6304	17676
6304	20056
6304	15714
6304	20711
6304	22091
6304	18067
6304	21284
6304	20571
6304	19962
6304	21016
6304	22190
6304	17476
6304	19247
6304	21898
6304	21840
6304	16865
6304	20481
6304	20288
6304	16070
6304	17346
6304	20013
6304	22174
6304	15141
6304	19521
6304	16281
6304	17238
4403	19263
4403	19406
4403	20875
4403	15200
4403	21463
4403	21100
4403	23413
4403	21578
4403	19806
4403	19363
4403	17212
4403	18376
4403	20873
4403	21875
4403	17531
4403	15141
4403	15145
4403	21997
4403	16054
4403	19512
6058	22451
6058	15141
6058	21674
6058	22870
6058	21877
6058	23410
6058	20737
6058	21061
7112	15318
7112	22291
7112	22916
7112	23223
7112	22741
7112	22542
7112	22557
7112	20216
7112	18892
7112	21176
7112	22682
7112	22774
7112	23266
7112	22310
7112	22637
7112	21118
7112	21991
7112	22486
7112	22778
7112	22771
7112	23014
7112	19364
7112	22680
7112	21923
7112	21551
7112	22519
7112	21229
7112	20835
7112	22272
7112	23209
7112	21096
7112	19839
7112	20924
7112	22509
7112	22326
7112	15141
7112	22393
7112	16052
7112	23264
7112	21829
7112	23301
7112	23297
7112	23470
7112	20163
7112	22502
7112	20689
7112	21859
7112	22132
7112	22558
7112	21925
7112	21662
7112	23348
7112	22591
7112	22802
7112	22356
7112	22517
7112	18375
7112	21810
7112	21675
7112	22428
7112	17350
7112	23010
7112	21926
7112	20570
7112	23374
7112	21906
7112	21361
7112	23387
7112	23419
7112	22632
7112	21286
7112	22584
7112	22391
7112	23238
7112	23432
7112	23375
10277	15141
10277	19522
10277	23355
10277	22951
10277	23557
10277	19407
10277	17730
10277	22264
10277	23144
10277	21463
10277	21588
13409	23252
13409	21821
13409	21310
13409	23446
13409	20468
13409	21862
13409	19235
3081	21435
3081	23201
3081	23331
3081	22952
3081	15141
3081	22237
3081	20193
3081	23108
3081	18960
3081	22870
3081	23305
3081	23300
9327	22628
9327	23108
9327	18072
9327	23236
9327	16763
9327	18360
9327	22502
9327	19088
9327	20660
9327	21944
9327	16297
9327	23205
9327	16675
9327	21254
9327	20468
9327	23333
9327	21933
9327	21104
9327	22901
9327	17804
9327	20712
9327	23410
9327	19532
9327	17082
9327	19898
9327	23043
9327	18109
9327	15152
9327	23014
9327	15141
9327	18900
9327	17539
9327	23277
9327	21926
9327	22090
9327	20946
9327	22677
1437	21586
1437	22182
1437	20193
1437	23566
1437	21829
1437	21944
1437	20829
1437	19367
1437	21735
1437	20941
1437	20554
1437	16059
1437	20873
1437	21067
1437	20933
1437	21958
1437	22805
1437	20285
1437	21833
1437	23304
1437	22870
1437	15141
1437	22181
1437	23333
1437	19279
1437	23385
1437	18011
1437	21463
1437	23380
1437	19405
1437	15882
1437	18530
1437	23569
1437	20934
1437	22802
1437	23375
3033	23216
3033	21738
3033	22967
3033	21810
3033	21425
3033	15146
3033	22758
3033	22680
3033	21299
3033	21881
3033	21842
3033	22506
3033	21253
3033	15141
3033	20955
3033	22395
14678	23374
14678	23498
14678	22778
14678	23373
14678	22808
14678	23239
14678	23561
14678	22639
14678	21403
14678	22981
14678	22596
14678	21233
14678	19406
14678	22394
14678	23563
14678	23416
14678	20368
14678	20653
14678	20143
14678	21335
14678	23272
14678	18075
14678	22558
14678	20554
14678	18208
14678	23193
14678	20163
14678	22555
14678	23350
14678	23346
14678	22427
14678	23300
14678	18000
14678	19522
14678	15288
14678	22391
14678	23559
14678	15367
14678	23375
14678	21799
14678	23432
14678	22557
14678	20873
14678	20625
14678	22428
14678	21176
14678	20728
14678	21957
14678	23256
14678	19580
14678	23299
14678	19958
14678	22072
14678	22503
14678	23383
14678	21875
14678	22908
14678	22802
14678	15320
14678	21036
14678	23470
14678	23544
14678	21463
14678	23417
14678	23333
14678	22801
14678	22554
14678	20941
14678	15491
14678	22528
14678	23009
14678	21232
14678	23391
14678	21248
14678	23421
14678	21934
14678	23379
14678	19918
14678	23348
14678	20170
14678	23014
14678	19629
14678	20871
14678	22460
14678	23465
14678	22723
14678	21548
14678	17236
14678	21337
14678	18039
14678	23385
14678	21675
14678	23380
14678	23297
14678	20924
14678	22805
14678	17999
14678	23412
14678	23381
14678	15146
14678	16686
14678	20285
14678	23560
14678	21497
14678	22367
14678	15492
14678	23238
14678	23378
14678	21575
14678	15152
14678	23349
14678	18530
14678	23449
14678	21998
14678	21863
14678	23266
14678	22806
14678	23542
14678	15141
14678	23431
14678	22291
14678	23011
14678	22775
14678	15334
14678	22943
14678	20164
14678	23177
14678	22553
14678	22237
14678	22584
14678	19254
14678	22393
14678	22767
14678	22181
14678	23441
14678	19010
14678	19184
14678	23527
14678	21702
14678	22780
14678	23382
14678	18410
14678	21229
2502	17318
2502	17306
2502	15141
2502	21516
2502	17162
2502	20865
4422	16693
4422	17086
4422	18963
4422	15691
4422	16933
4422	19554
4422	20199
4422	15141
4422	19508
4422	16931
4422	18476
4422	17897
3479	17682
3479	16232
3479	22685
3479	15141
3479	20243
3479	19683
3479	17575
3479	19345
3479	15508
3479	17280
3479	20499
3479	23562
3479	22235
3479	16472
3479	15743
3479	17043
11245	20524
11245	18380
11245	20706
11245	22671
11245	16768
11245	22704
11245	15141
11245	19290
10144	18154
10144	22019
10144	16472
10144	17830
10144	19059
10144	15324
10144	15411
10144	20077
10144	15202
10144	15141
10144	22325
10144	19257
10144	16001
10144	19970
10144	19663
4995	15838
4995	16268
4995	18614
4995	15141
4995	15291
4995	19545
4995	15881
4995	16043
4995	15242
4995	16552
4995	15683
4995	21219
4995	20676
4995	15948
4995	15844
4995	15886
7691	18724
7691	15141
7691	15838
7691	21127
7691	21460
7691	16916
7691	19769
7691	20676
7691	19266
7691	18699
7691	18997
7691	19670
12473	21169
12473	17557
12473	19676
12473	19703
12473	15555
12473	15142
12473	15427
12473	19845
12473	22548
12473	21053
12473	18024
12473	18938
5105	21418
5105	17751
5105	20393
5105	22760
5105	16524
5105	20650
5105	21623
5105	23178
5105	15651
5105	16519
5105	15142
12875	19589
12875	17238
12875	17373
12875	15142
12875	18270
12875	17337
12875	15621
12875	15579
12875	20083
12875	17329
12875	19666
14751	17766
14751	19429
14751	18817
14751	18607
14751	21013
14751	15703
14751	23032
14751	18130
14751	22913
14751	23478
14751	19059
14751	20895
14751	15668
14751	19868
14751	19718
14751	15294
14751	17819
14751	16093
14751	15859
14751	17897
14751	15472
14751	15142
14817	22858
14817	17206
14817	17109
14817	17979
14817	15142
14817	22415
14817	16533
14817	17582
4369	15452
4369	22848
4369	22667
4369	15142
4369	18999
4369	23505
4369	21621
4369	15549
4369	19863
4369	18349
4369	20657
4369	22514
4369	22703
4369	19646
4369	22629
4369	18938
4369	22348
14467	17334
14467	18372
14467	15142
14467	18976
14467	18716
14467	17240
14467	15489
14467	22608
14467	20726
14467	15604
14467	17789
14467	18948
8204	22835
8204	17819
8204	15675
8204	23194
8204	15673
8204	23111
8204	15142
8204	23445
8204	20976
9500	18784
9500	18534
9500	15966
9500	20962
9500	17668
9500	23485
9500	22140
9500	17626
9500	15515
9500	15739
9500	15142
9500	19269
9500	20382
9500	19163
9500	21938
9500	18301
9500	15987
9500	18949
9500	23488
9500	22401
9500	22521
9500	18147
9500	17790
9500	20362
9500	20761
9500	20823
9500	19740
9500	22019
9500	18626
9500	21876
9500	16268
12562	15142
12562	21449
12562	23511
12562	18591
12562	17877
12562	19241
12562	22222
12562	22931
12562	23501
12562	23425
12562	22705
12562	19562
12588	20402
12588	17984
12588	16501
12588	21744
12588	23015
12588	15142
12588	18937
12588	21234
12588	16098
12588	16630
12588	16872
6658	20324
6658	17922
6658	19712
6658	16633
6658	15142
6658	20403
6658	22696
6658	21316
6658	22389
6658	15493
5218	15786
5218	16959
5218	23060
5218	18693
5218	20676
5218	20129
5218	21325
5218	19719
5218	20334
5218	19153
5218	20209
5218	21130
5218	22696
5218	17660
5218	15142
5218	21126
5218	18379
5218	21234
5218	16131
5218	21487
3926	22299
3926	19753
3926	18440
3926	22824
3926	15142
3926	20438
3926	21437
3926	15226
3926	20614
3926	23454
3926	15308
3926	21465
3926	15615
3926	22650
3926	21726
3926	18041
3926	19257
587	22687
587	16380
587	18315
587	20449
587	20199
587	15142
587	21203
587	21413
2452	18127
2452	15142
2452	15651
2452	16116
2452	17685
14619	18067
14619	21956
14619	22127
14619	17154
14619	16100
14619	22957
14619	22877
14619	15554
14619	22226
14619	15170
14619	21076
14619	22910
14619	23500
14619	22017
14619	21268
14619	17230
14619	15266
14619	15470
14619	21579
14619	22526
14619	22516
14619	15336
14619	21317
14619	15825
14619	17234
14619	23478
14619	20987
14619	15142
14619	16070
14271	22390
14271	23286
14271	21072
14271	15142
14271	21970
14271	20117
14271	17614
14271	21391
14271	19847
14271	17839
14271	22920
11948	23322
11948	17358
11948	19419
11948	19255
11948	16246
11948	19753
11948	20878
11948	23015
11948	18326
11948	22883
11948	19647
11948	19634
11948	19160
933	15142
933	16923
933	18106
933	18347
933	20434
933	18093
933	18661
933	21330
933	18970
933	17614
933	16662
396	17696
396	21226
396	15571
396	18938
396	22184
396	18270
396	17251
396	19628
396	17402
396	23049
396	15142
396	15752
396	22843
396	18796
12901	22883
12901	20644
12901	18066
12901	21158
12901	18012
12901	17083
12901	17308
12901	21017
12901	22109
12901	15831
12901	17274
12901	17130
12901	18561
12901	23438
12901	20213
12901	21364
12901	18074
12901	19903
12901	19692
12901	17696
12901	18346
12901	19070
12901	16016
12901	22638
12901	21071
12901	16704
5804	20450
5804	17984
5804	15142
5804	16462
5804	18821
5804	18855
5804	22350
5804	19437
5804	17733
5804	16936
5804	22982
5804	21132
7989	19596
7989	15142
7989	16809
7989	22383
7989	21648
7989	21042
7989	16070
7989	18067
651	22989
651	21216
651	15142
651	20326
651	18562
651	17994
651	15864
651	15717
651	16237
651	16170
651	17925
651	21507
651	15991
651	19760
651	19628
651	22599
651	22193
651	16739
651	15711
651	15412
651	21744
651	18205
651	19903
651	19838
4076	19075
4076	22103
4076	17415
4076	17636
4076	15142
4076	20138
4076	23084
4076	19389
4076	18209
4076	22053
4076	15350
4076	16497
4677	15142
4677	18924
4677	16044
4677	22166
4677	15976
4677	19448
4677	19138
4677	22112
12786	22530
12786	22879
12786	20844
12786	22727
12786	22323
12786	21796
12786	18122
12786	15460
12786	15190
12786	17979
12786	15142
12786	17410
12786	17614
12786	16466
12786	16317
12786	16784
12786	17629
12786	22796
12786	20935
12786	17448
12786	20182
98	18308
98	18503
98	15495
98	15142
98	17181
98	18614
98	19752
98	19847
98	15990
98	22458
3142	15474
3142	21507
3142	19903
3142	19560
3142	17130
3142	15142
3142	16637
3142	15531
5560	20587
5560	17323
5560	15142
5560	22629
5560	21533
5560	19080
5560	17796
5560	19937
5560	20947
5560	21513
5560	15241
5560	17707
5560	23318
5560	22058
13849	15669
13849	17057
13849	22004
13849	15142
13849	16067
13849	17945
13849	17491
13849	15149
13849	22594
13849	18549
13849	22996
13849	20220
13849	15874
13849	19950
1469	19384
1469	19116
1469	16393
1469	16823
1469	20849
1469	20494
1469	15142
1469	21681
1469	16171
901	19301
901	17298
901	19221
901	22040
901	15669
901	17058
901	20383
901	16975
901	17991
901	21063
901	20262
901	16217
901	15142
2939	20529
2939	20462
2939	17981
2939	15309
2939	20713
10063	16155
10063	20658
10063	21320
10063	15142
10063	17816
10063	21016
10063	15836
10063	22496
7405	18842
7405	23574
7405	18490
7405	16533
7405	20617
7405	17860
7405	17658
7405	21876
7405	18205
7405	19351
7405	20343
7405	19768
7405	15594
7405	20865
7405	18251
7405	15598
7405	16896
7405	19598
7405	18387
7405	16574
12665	17809
12665	22196
12665	16383
12665	23109
12665	16261
12665	21292
12665	16495
12665	19137
12665	16712
12665	19399
12665	15699
12665	15771
12665	18059
12665	20184
2456	17936
2456	20954
2456	19038
2456	18270
2456	15142
2456	22065
2456	19583
2456	17185
2456	16294
2456	20491
2456	20559
2456	15378
2456	19212
12789	19382
12789	15749
12789	22583
12789	22089
12789	17593
12789	15149
12789	15336
12789	15142
12789	19546
12789	19157
12789	17683
12789	15151
12789	16461
12789	15363
12789	22251
12789	22891
12789	15648
12789	15360
12789	16290
12789	19171
12789	21910
12789	17070
13109	23450
13109	18614
