644	19689	16980	21539	15478	15996	16336	19395	17743	20228	23799	18428	20817	18940	18139	18367	15443	19289	15944	23600	20259
5108	21191	19064	19544	15311	18507	22663	19948	24012	17164	17424	18048	17459	24043	23841	17607	22313	21458	16395	23268	19052
4732	15311	17708	21336	19064	17459	17709	21458	20585	23754	19507	19948	17324	20790	17331	19052	19270	20039	22594	24043	22663
8238	21336	19948	15311	17003	17708	17459	15522	21191	15645	18507	15309	19704	19116	19507	22663	17856	17164	24012	18810	18196
13183	24012	23841	17424	17164	22313	22663	15309	19948	19064	20767	17607	18507	17459	24098	19116	15522	16395	19544	15645	16729
4212	19544	15311	18507	17459	17424	20585	19948	17003	19052	18048	21458	24012	17324	15648	17164	21191	20790	22663	18911	20039
9458	15311	18048	19544	17424	19064	21458	18507	19948	17459	17708	24012	17003	24874	18196	21725	19270	22663	20585	20742	18694
933	21336	18048	19948	19544	19064	22663	20790	15522	17424	17003	18507	24012	17164	17708	23841	15645	19704	21954	18694	20542
10630	15311	19544	21336	19064	17003	15648	18048	19948	19270	24043	18507	17709	17459	24012	20585	15981	19052	22663	17164	18196
6788	21336	15311	18048	19544	19064	19948	17459	22663	24012	17003	19052	17164	20039	20585	18196	21458	23841	21191	18694	19270
9866	22288	15311	22289	24654	17708	22281	24653	22258	23513	19544	19270	21336	23328	25117	25091	21451	25116	24252	24265	23490
12237	21336	18048	19948	17424	24012	19064	17164	19544	16729	22313	22663	15648	18694	16395	18196	17003	21458	20039	16178	20790
14940	22248	15311	24043	19791	21458	23754	19544	15648	17673	20709	15477	18796	16477	22736	16311	15328	23462	17964	23193	16034
5171	18507	17003	19064	17424	21336	15311	19270	22594	19948	18911	19507	18048	20585	17324	19660	20982	22663	16395	15334	20804
15305	19544	17003	17708	21458	21336	19064	17709	24043	22342	18507	19948	19660	15645	19507	15522	19270	23193	20585	17164	17459
7878	21458	17708	21336	24043	19269	19064	23754	20585	15648	18048	15981	15328	21853	17673	19948	22736	20492	17331	17324	17164
1100	24390	24945	22265	16435	23178	16982	22263	24938	19972	24954	24953	18936	25251	20017	16029	17080	23117	16310	20236	24944
6953	20429	23552	18503	23653	22324	21011	21106	23737	18940	17673	21567	23754	19975	19838	15375	23005	22777	20190	16153	15342
8551	17387	18241	19399	16289	15756	16010	17151	16526	23552	17736	18373	17565	17899	16980	18092	22507	15467	15389	17247	24321
5821	16890	17923	23124	23823	23822	23274	22499	17622	15841	22326	22498	15497	23742	17492	21773	19791	19153	15869	15829	21348
144	21825	21106	18503	18173	18935	23653	20171	21862	20492	18667	23552	21069	23737	21194	19613	19044	20526	15497	19791	22520
2236	22835	20835	20433	19156	16975	23386	18794	21408	19686	19142	21273	21816	22905	19781	23272	20371	22909	21312	21466	23022
5200	23552	18564	15686	18503	15311	19029	19685	15328	18635	19027	17456	15497	19032	19215	20190	16810	23653	19030	17305	19609
5878	18503	16001	19237	16975	19969	16081	16526	15341	15983	19967	21874	24485	15769	15442	15478	15407	22644	23737	20190	23854
15029	17456	16289	15399	20492	23552	20242	16975	15328	17251	15478	15467	15442	23737	16526	17443	17151	15378	16712	19969	15375
6804	20037	22591	23560	22588	20025	24090	17259	22884	22590	21235	20538	24088	22592	22913	24086	22671	21232	20027	21231	23987
3891	19972	19791	17033	16134	18428	24299	15311	19544	21088	15902	22323	15920	16739	19126	15964	19543	16842	16050	15882	15821
14424	16289	16975	23382	15467	23638	18241	18373	16952	19888	22507	17909	21532	17538	20391	17083	17251	16896	17465	20441	15472
13044	15311	23552	15686	23754	15328	21458	17331	21336	15383	19544	18503	15981	23258	19052	17424	20796	20429	18048	23755	15648
5507	23754	15686	15311	15383	15328	15497	15363	15685	23552	20429	15648	17197	16399	21587	19760	21240	20283	15375	20849	15461
3652	19238	18503	15497	17456	21862	19838	23005	23370	19156	15686	15328	15477	22644	21077	19297	23006	21011	23653	21377	23272
10003	15399	15328	23754	15481	15311	17456	17331	15341	15686	16085	18940	16717	17061	15618	19544	16042	19981	21853	22372	17305
4341	16289	18756	15311	23552	20810	19975	23754	21106	19977	19967	15328	19981	18503	16349	19269	19972	15407	23638	18940	23382
4552	23552	17396	15636	15686	18476	18503	15342	15968	18944	15790	17197	19838	15311	15420	15328	17785	17539	16572	18734	15481
10002	18940	15406	17673	15328	18173	16102	15461	19975	16289	16218	18503	17305	19791	20429	16683	16469	16349	16808	22248	16348
13095	15686	15311	21458	15328	21336	18048	17331	23754	16917	19544	21289	15685	25301	15468	15363	18503	17990	23258	19052	23755
11394	16348	15378	15418	18734	16064	15954	16952	18703	16016	15312	16013	15311	15558	16790	15716	15503	16787	18241	16289	17083
4778	15311	18503	15328	23552	24043	21458	17283	21106	23653	15342	20429	15981	16081	21240	15375	17424	16096	18048	19215	23737
1081	15497	19791	18667	15311	17709	18660	18503	23754	23510	23258	21106	20066	19044	17673	18936	21068	21069	15383	22328	21637
14068	15311	15326	15328	15342	15864	18940	17305	23552	15383	15883	16348	15684	21240	19975	17619	15384	16171	24750	20048	18363
13548	17803	18521	18429	17124	16197	16471	17219	25168	15474	18589	17873	19965	23280	16833	15784	18546	17758	16484	15558	16831
2762	23552	17456	15328	18283	17964	17636	18503	15364	16485	20709	17560	15477	17197	21343	16356	20843	21458	16096	18796	20501
3005	20429	21825	16064	21680	21856	16051	18782	20492	23181	16526	16803	18933	18139	23765	18940	17308	19977	17377	18932	22993
752	17964	23754	18529	19975	15383	15328	22756	20531	17087	15406	22231	19977	18756	15572	25273	18940	15363	15375	15399	19972
4350	15311	21336	17331	21458	17708	20585	15686	19064	18048	17424	16178	21386	17003	23268	24874	20790	19270	17164	20039	22663
9608	18503	18936	18667	19975	21069	23755	17964	15328	15497	16289	23552	17673	23754	18940	19791	21068	17343	20526	18935	15630
11983	21458	15328	23754	24043	19544	23552	15375	23737	20585	15363	15383	20429	19064	19270	18507	18503	23653	16289	21336	17331
7434	19544	19064	24012	15522	16395	18196	17164	17424	18694	23841	21191	17708	16729	17607	16178	22313	17459	22663	20542	24973
1815	21106	23754	19044	23653	23552	15406	16508	16096	15328	15383	15497	20884	25251	18503	15363	16081	22644	15375	16840	20429
6567	15383	21458	19544	20070	16064	17708	23653	17709	20066	15497	15328	23754	20069	17331	15686	19064	24043	19142	15310	15981
13493	23754	19319	21106	23552	23737	16064	15363	19044	24296	15902	19543	22328	16508	24043	15938	19972	16857	21545	16081	17488
11957	23552	15328	17804	21638	15866	19044	15482	23726	15558	23204	23294	17331	22490	15555	19991	17483	15786	17305	21546	15507
9602	16850	23754	16595	15572	23193	17073	22360	17803	16852	19791	15342	16913	15686	16599	19927	23755	17522	15555	17197	16854
3431	15686	15481	21458	15310	15478	15497	15399	18796	15328	18373	15662	15407	17031	16842	15364	15363	19544	16810	21336	15467
12085	20066	22015	19206	22021	22340	19859	23552	23493	22288	20068	23510	23765	20376	23570	17673	22012	22265	21182	23754	17354
1323	21336	19064	16395	19948	22663	18694	19544	20039	17459	24874	17708	19270	18507	18048	24114	16178	22342	17424	16517	20790
6680	15328	15686	17709	17331	22780	17003	17424	17708	17287	20796	19270	19057	15981	20585	17305	19948	19064	21767	16399	15333
3734	17636	17545	18621	20501	20843	18193	17291	17456	17029	17227	15686	17021	20709	16838	18079	20347	15328	20188	17514	16496
889	23552	20066	17358	21948	20717	17990	22932	19235	20067	16085	15686	21458	19161	19297	18734	19142	17754	23754	23765	17574
11581	19544	21336	19064	18196	19052	17459	19948	17708	17331	17709	22663	17003	21458	16395	20790	19507	23268	20039	18694	17424
12665	17636	18518	23754	22633	24043	23300	17538	16081	22467	16088	18872	24923	20817	21522	20878	19544	23267	20492	21529	16980
5579	15383	23653	20376	20068	19977	20098	23754	18503	19791	18940	21638	20066	21458	15328	18756	20508	19918	17212	17709	19044
13500	20784	20235	19975	17229	20859	16855	16850	20683	17073	20688	17470	19543	16034	15997	22493	19927	16311	17522	15927	18098
9843	16289	20260	17740	16036	20048	15927	24043	16200	23641	15472	15760	15989	18518	16950	23474	23754	17673	17289	17594	24403
5436	23552	21697	15399	18503	17225	15481	17673	17226	23754	16606	17377	17305	15613	17087	15342	18793	20884	21106	17180	16467
8934	21336	19064	17003	19948	16395	22663	18507	17709	18694	18048	19270	20790	20585	18911	17331	22342	16178	17164	22780	24012
7338	19967	15383	15363	15328	23737	23754	20429	18660	15497	20796	21106	15310	23552	23005	25251	25319	15686	23653	18940	18507
12011	19544	19064	21336	18507	19270	18048	20585	17459	19948	17424	17708	17164	23268	16178	21458	20039	17003	18196	22342	19052
13673	23552	18503	18901	16348	15386	16081	18139	22905	22909	19736	21862	20035	19309	18658	24363	24003	19132	17305	19842	20092
6497	20048	24043	16950	17619	22507	22156	17538	16980	15311	15613	15760	19544	20533	18092	20817	15467	23267	20492	23642	23641
9334	23754	19544	19269	18507	17708	21458	19064	17331	17324	20713	20796	17459	17709	18911	24043	20155	22510	15363	19270	19052
4312	19977	18756	18940	19044	19981	20429	18503	16081	17673	23754	15363	15328	19976	23552	15343	15399	20190	16712	19969	15477
2622	18667	15585	18660	18935	21825	16188	19398	18956	22786	23726	21069	17565	17308	17387	16488	21068	18995	21546	17490	20172
15087	17229	20501	15760	17636	15613	16510	15473	16980	15483	15644	15993	15518	15434	15716	17151	20525	16475	17029	15764	16131
13368	15328	15684	15686	16349	15399	17414	16348	15572	15383	17703	16842	17536	15461	18018	16399	15689	16085	18982	20429	15407
14350	16289	15613	20048	15421	16980	15760	17229	21906	17387	16942	22156	15736	15937	15328	15989	17225	15483	16875	15902	15311
2754	21638	23659	23510	23204	20066	23203	22644	24953	18469	24391	21586	15406	24209	24390	23370	20098	23737	15790	23295	19791
13376	16034	16205	21054	17148	19054	16595	15746	18940	16988	18754	20575	16292	23552	17504	16373	15790	15602	16834	17363	16045
6360	23552	18503	15889	21436	20632	15398	20638	19791	17592	19525	21106	18469	16289	18749	15618	19830	23653	22340	20793	23494
11549	17414	21813	23552	18019	18231	17305	18336	21500	19691	20437	19675	17453	23765	18023	19780	17415	17536	21671	18021	18940
13665	23552	23754	19269	17673	19297	17331	16917	17708	20713	21697	21853	19044	17305	23755	15399	24043	21106	15435	15889	17573
14508	18940	16034	22231	23737	17673	15341	18749	15746	18936	18173	19977	17354	19975	20167	17229	20492	17161	16932	15918	19872
4410	23552	24485	23754	15328	23765	23005	20796	18940	16799	15686	24268	20098	19791	15939	19297	24483	20429	15647	15383	19967
6866	15399	23552	15328	15618	15407	16043	20190	18999	17229	16349	15468	17197	15478	18112	17636	15398	16399	20501	16081	17483
7924	21458	19064	17708	23754	17459	18048	17424	18507	24043	19948	19052	16395	24012	16178	20585	19270	17003	15981	17709	22925
6906	19544	21336	18507	17708	17424	18048	21191	21801	20585	19270	20790	19052	24012	15309	19660	22342	15645	17607	22398	23063
5880	15328	18173	17673	19972	16348	18302	18756	16840	22507	17709	19791	21740	18940	19375	18667	15310	19544	16289	24750	21336
13239	23754	17708	23193	19064	22342	21458	23258	21336	18507	19270	17003	17540	20585	17331	19052	20083	16224	15383	16178	21736
11909	17968	18280	18090	15756	17976	15380	19544	17034	15702	20817	16336	15518	23267	16036	16146	19056	18518	18278	22618	19432
2189	20538	21366	20334	20335	20021	20505	22097	20022	20428	20025	20900	21336	20333	21369	21218	20537	22587	22658	22590	20336
10770	19544	15328	17673	15383	19269	24043	21853	20429	17708	15686	20585	22736	15363	19064	23755	21336	17709	20796	19052	17424
12637	21336	19064	17003	17324	17459	18507	18911	20585	18048	20054	19948	20039	19270	19660	22663	15311	20155	18694	23268	21458
7715	16036	15996	15760	22156	16034	16942	15613	15518	17229	16480	15698	18241	17894	17740	15574	17636	15892	15866	15563	24043
3781	17990	23552	22394	21814	18048	21330	19919	22502	22926	17996	21565	16964	18699	19155	17754	20451	19153	19340	21106	17492
6959	23552	23754	18503	19044	17114	15375	15383	17954	15326	16840	16508	19243	15558	16595	15328	15399	17229	19977	21106	15406
8421	20037	15406	19918	18127	20428	20022	20334	20025	20021	21232	20538	21366	21112	21226	20505	22884	15951	19580	22389	15977
11851	15311	20429	15383	17709	15328	21458	18073	23258	15705	21712	16224	19983	17708	17424	22516	17197	21336	21240	17331	16349
10400	17003	20585	19544	18039	17424	15981	18048	19064	21336	17121	18507	19270	20796	15522	16729	20187	19948	17459	17990	16163
11080	21458	23754	23755	18048	19544	17673	24043	20980	21336	15403	17424	20532	18577	15328	16132	16464	15784	22739	17873	23600
11895	23754	21458	21336	17459	21853	17709	22736	19052	17003	19269	19270	20796	17331	20039	17324	19948	18048	22594	22342	18911
7608	17424	18048	17459	17003	24012	19270	22663	15522	20039	24043	16729	16395	21191	22313	18196	22430	21801	15309	19052	22925
7339	15311	19544	19064	21336	23754	21458	17424	17003	20585	20039	18694	19052	17673	17164	16178	17709	15328	23755	19948	17459
14238	23552	18071	20401	19838	18503	15328	15399	18943	18961	19323	17790	16467	15474	16810	15421	17301	22250	19994	16552	18018
10645	19972	19975	19044	19918	19543	18503	16349	17673	18756	23754	15497	15406	23765	23510	17344	19910	16803	19269	19981	16840
6712	23238	22333	21697	23926	22814	15386	22015	21458	20378	15328	22340	22761	21155	23204	23917	15350	24985	22660	21972	22752
3123	17703	18940	20066	16917	15684	17762	15372	15383	16085	15326	23552	17089	16315	20068	15632	21106	15824	19072	18959	20376
10825	20538	21581	17260	19983	15461	21366	20505	23570	20025	23088	22588	20021	21213	22591	25336	22587	20429	17305	20537	21112
8114	23552	15647	19975	15684	17673	23079	15338	18255	19910	23755	15339	19977	19243	17624	20105	15460	17305	15342	18434	19791
11228	19544	15311	21458	24043	21336	17424	19269	17459	18507	17003	19270	23754	17709	23193	22594	19660	18911	19052	20796	17331
6354	23552	15383	18503	21106	15328	23653	15399	18936	19838	23754	16917	15375	17456	18660	18749	19054	15686	15618	21825	20429
13041	15328	20083	17708	18936	21336	20810	19830	22012	21443	25094	23552	19544	22340	17540	18072	21449	18667	19759	17003	19005
13052	17148	20068	21637	22964	20066	21069	20172	18660	19338	19339	18667	21829	21068	20108	15614	23510	19885	24344	22015	20815
7931	20881	22160	15760	19122	21542	15993	15789	18518	16526	17387	22353	19301	23227	15840	25353	17151	17806	18820	16018	15644
10073	19544	21458	21336	23754	17708	17424	17003	17331	19064	18507	20585	19948	18048	19052	17459	24043	17164	23268	15981	23755
7769	17305	18503	15311	19740	15684	18289	15406	21106	16348	15920	20060	21546	24299	17331	17709	17703	15497	15364	16399	19830
11323	17708	21336	17003	19948	16224	17709	19544	19064	19270	15981	15328	16395	24012	17121	18613	25337	17170	18048	19297	16223
3328	19544	17424	19064	18507	19948	18048	19270	21458	24043	19052	20585	17164	22663	17709	15981	20790	16224	18911	17324	21725
11702	17708	19064	21336	17003	17424	17459	19270	18048	22663	20187	16395	18196	18911	21725	18516	16813	20790	18507	15645	16729
12940	21336	17424	18048	18507	21458	17708	24012	17003	19948	16729	20943	20585	19704	24956	20790	24043	22663	23841	17459	15522
11026	21336	19064	15686	17424	19544	16395	19270	22780	21458	19948	17709	17708	18507	24874	16740	19052	18048	17003	21725	20039
8594	19544	21458	21336	17708	17424	17709	23754	17324	20585	18507	20982	24043	22594	23193	17003	15309	17673	22736	15310	19948
13977	23552	19244	21466	19685	21305	15462	17788	19900	20971	17785	19072	19142	17571	17666	17854	19136	20835	20003	21862	19838
11111	19544	19064	16729	19948	17424	20790	17708	17164	17003	21191	18507	15645	19507	19660	24012	22663	19704	17459	16873	22313
13157	15442	19399	21396	21542	19027	15789	21412	22324	21154	15386	22465	19643	16081	15450	21587	22464	21156	19032	20933	22462
9781	19544	17424	18507	16729	19270	17003	24043	17459	18048	20790	22342	24012	19660	18196	22430	18911	20039	19052	15522	16456
9439	17003	20193	19653	20554	20191	20556	20195	17121	20558	20192	18463	20194	17956	20813	20560	20187	17708	17424	19137	20268
7398	18018	18023	21876	17536	17414	18231	18016	21813	19210	19675	19673	17415	17582	22121	21342	18022	18070	20501	20615	19680
12203	21336	17424	18048	19948	17003	15522	22663	16395	19064	16729	24012	15645	18694	19116	17708	21191	17164	20137	23841	17459
278	15311	16085	17197	15684	16917	16386	16283	17031	16908	21336	17331	17540	24434	23193	15328	21639	16729	21458	20133	19429
9489	23552	16262	17456	17636	15478	15349	16348	16837	17264	16247	17004	15829	16381	19397	16484	15632	19077	15748	16526	18621
4111	21336	17424	19544	19064	18048	19948	17459	22663	15645	20790	17164	19270	15522	24012	18507	16456	16395	18694	15323	16873
2102	18956	18397	23552	19401	16875	17387	19122	17968	24159	15746	17565	21697	16518	16876	17456	16606	22042	17226	15613	19054
13042	19544	17424	17708	19948	17459	21458	18507	17164	19052	24012	22663	22342	19270	21191	16395	20790	23268	24043	15648	22313
1925	15311	21336	19544	18507	19064	18048	19948	17459	22342	17424	17708	20585	23754	24012	20796	19270	22398	17331	17003	23268
7169	23552	18283	15481	15328	17456	18503	17197	17636	18363	18378	15468	17283	15864	17501	15686	17305	15342	15944	15889	18476
6313	15883	17033	23552	17541	19237	15472	15326	16042	16833	15716	16036	15949	19399	15553	15478	15351	18367	17203	17225	17375
8757	18048	21336	21954	19948	17424	18039	20790	17708	15311	23922	24012	22313	15323	19544	18196	20542	17956	17164	15645	22430
7813	19544	17424	22663	18048	17708	18507	16395	20790	18196	21191	19270	15522	19052	17164	19660	21458	18694	20039	19704	18911
1915	23552	15328	15349	15311	17331	17197	15383	15310	21330	16085	18503	17287	21240	23754	19057	18126	15363	16917	24434	15776
614	17708	19544	18931	17003	20920	21560	17424	19948	20796	21336	19064	20906	19165	16224	20083	18072	20660	21138	21087	23193
14810	18353	15937	15875	15760	15495	16543	23552	16952	19249	23668	16510	15478	16036	16289	16081	19410	22156	15698	18112	20492
1712	15862	15783	16481	15746	15478	18999	15568	23552	17666	15528	19872	15764	18504	17035	17151	16043	17247	18989	15889	15378
1816	18048	21336	21725	19064	17424	18507	22663	19544	19948	15981	16917	24012	16729	21814	19270	17003	17164	17324	23637	22780
5971	21336	18048	19064	24012	22663	16395	16729	19544	17164	17424	15522	18694	18507	17459	20943	21725	16178	21191	23841	22313
13049	19544	17708	21336	17003	21458	19064	18507	15648	19948	15645	19270	24012	18048	15522	17459	19052	17856	18196	19660	15309
2331	22780	21288	24484	24934	21725	21286	23382	23647	25301	24055	23638	22929	19270	23653	23086	25007	15336	21011	19967	24110
11627	23197	23480	24002	22232	15790	16128	17294	23284	22012	23513	21085	17130	23490	22227	23339	21488	16448	25096	19717	19654
14505	16289	17538	20492	23641	22866	20242	20260	17465	22633	17740	23737	17648	18518	23300	18363	22547	17456	20709	21658	16036
6082	16289	17465	21539	15442	20881	17466	23641	22633	18518	20817	20048	15613	19789	15716	23558	17538	22976	19975	19888	17251
2447	21825	18936	18935	24015	19441	21155	18667	21156	18660	21068	21069	23443	22301	23237	21827	21157	23135	23238	21151	21152
11813	18503	18936	23737	17592	21106	23552	18935	19736	16289	16081	18667	18173	15889	15406	19975	18749	18941	23300	21825	19044
1370	21150	21153	21152	21396	21157	23135	24015	19399	15716	21151	17979	21158	18106	16876	15746	19401	21055	22301	15504	21058
6997	15442	16081	17797	18363	23737	21539	22902	18145	18749	17283	20171	23472	15399	23782	23670	18879	17559	20492	15618	20242
10987	20629	20628	20661	20911	22284	20651	19759	16780	20647	20649	17633	17138	17043	20810	19654	21574	19005	16084	16311	16129
8597	20492	18092	18518	16116	16952	16742	16016	18173	16036	15937	18525	16289	18736	15585	16173	15756	17061	15990	19441	16950
13919	16289	18518	19975	15442	23641	19888	22507	19044	18173	18749	20492	23957	17251	16175	15385	17061	24339	23715	22976	18726
8186	20492	17082	15442	20534	20283	15716	17538	23552	23754	22156	17251	17807	25045	19872	20260	16081	17235	15472	23737	15341
1606	19399	23668	22223	19401	21057	17387	18956	17083	17979	18477	16875	21390	15964	21055	17565	21658	16518	16876	21816	22070
5092	16975	18518	15442	22160	22422	17443	21390	17592	21080	15386	16289	21539	16712	22421	19736	15716	21532	15789	18920	20262
7841	16034	19028	17644	19432	17942	17972	19027	19030	19864	20878	22460	20046	24403	18820	15801	19865	19260	19029	20534	23556
8932	16835	20257	16027	17873	16683	15990	18112	16980	16636	15951	19029	16131	16742	17636	15978	20518	15716	16010	19736	21542
4304	16606	17740	18927	18549	21913	17372	18872	15761	19589	16932	16193	17510	23097	19097	25070	17538	20260	19869	15947	15399
1759	18667	23001	18936	17011	23202	15406	21880	18935	23249	20171	17964	18001	18670	24199	24133	23178	21106	17098	19740	20526
12036	20090	20066	16797	15918	19072	15985	15630	16737	20067	17041	15957	17214	15971	15952	20376	16738	15777	15899	18951	16096
11766	20335	21214	20333	21213	20336	22098	21215	21156	20473	19697	22887	22910	22888	22743	21154	21369	22911	21161	21212	21219
6691	16481	16477	16575	16526	15888	16712	17619	15528	20533	19289	16574	15866	18830	15472	18280	15442	16075	15558	17229	17082
2200	15613	15918	17305	17229	20533	17346	15442	16289	15593	15399	16274	15341	16741	15353	15760	19850	15689	19838	20429	21697
13725	18914	19301	17894	17619	18106	17061	15957	21539	16717	15789	15341	18970	15996	19389	21529	19089	16862	17972	19088	20056
638	23622	23752	23417	23696	23895	23894	23621	18941	23619	17082	23424	23615	19613	16718	19685	23426	23751	23423	16737	18649
11287	16289	16081	15353	20492	17648	17114	23737	20865	21539	15558	19044	18518	17443	23060	21880	15442	17592	15899	19079	23552
14727	20706	24246	16780	16231	16129	16329	23570	25298	22340	20644	22264	23495	21713	23498	24256	18173	20661	22242	20245	22288
9183	19613	24299	19027	19617	15920	20887	20309	21199	19028	22008	17751	20308	23174	20194	19616	17321	19029	16311	18953	19030
5361	18518	15406	20531	15716	20534	21583	16081	23715	15576	22042	23555	17964	19975	18940	17648	20881	16717	20048	17082	20260
7838	21913	20884	23754	24831	19126	19803	18749	18173	22323	15497	19975	23653	17463	20017	23737	25335	24267	15638	23124	18936
14125	16289	18667	18173	18518	18092	15311	16952	19975	19888	15937	15618	15716	19044	17354	18936	16975	18353	17251	23754	20171
4993	16289	18518	16952	18092	20423	19683	17443	20441	22976	19079	23382	24269	15937	21414	15378	15380	23638	16175	17619	23520
7445	23552	15790	17602	19791	22248	22231	15918	16683	15481	22227	16292	15553	15710	19949	15349	24381	16759	19977	17112	18283
9356	18749	17343	18173	18936	20167	20175	18940	19975	15497	17463	20884	15399	23737	16932	22232	17538	19977	23568	16292	19044
14395	15398	15419	19839	15572	16803	15751	16821	15326	21773	22232	24684	25224	16810	16131	15902	19835	15978	16568	17214	16780
14319	23552	18469	15398	19072	22837	21862	20931	15477	18071	17456	18369	18457	20632	19689	18855	16481	16977	15560	15866	17699
14477	18397	24159	16606	18956	17979	16875	15756	15574	17225	15996	17636	21058	15351	19399	17387	19995	17565	15716	16833	15761
5994	20632	16526	16075	20501	17603	15716	17592	15862	19995	17229	17456	15618	18664	16481	17942	21830	16487	18763	15482	16043
7232	17443	20492	17034	18092	16975	19870	17760	16210	24321	16810	17137	16712	15378	18564	16289	19685	16742	17035	19683	15467
5643	20066	16034	20090	18879	16129	22340	16231	18658	22422	19975	20376	15918	19072	18934	17214	20068	21638	17354	20378	18749
13853	15996	17305	15618	23552	15478	17760	19072	15558	15889	16526	16027	15716	16010	16173	15937	18503	15353	17465	15378	16289
9309	21390	19978	18920	22228	23515	22722	22263	15993	22231	18173	20890	21558	22550	24234	22232	21077	21539	19803	19237	23135
8160	18936	18667	20526	18672	21068	21069	21825	18173	18935	19975	15422	19044	15497	18749	20172	15442	20171	15406	18353	20174
13899	17061	16717	18872	15716	21877	18518	18112	22507	20260	17283	16036	18873	16117	16018	18525	20492	16245	15989	17611	18599
8441	17559	16442	17061	16717	17560	17283	16081	17636	16718	16725	18112	16975	19395	17151	16698	20242	15531	22508	18577	23735
14667	20492	18932	15399	16712	17251	19702	22301	15960	18951	15918	18596	17439	15474	16644	20017	15496	19980	15971	20245	15473
14780	15399	19399	15478	17636	15716	18956	15378	17456	15889	15618	16042	17225	18112	15574	24159	18872	18643	16833	19271	15613
11246	22633	18137	15716	17538	19441	18373	18525	18920	17172	17163	16289	17888	16898	20600	20594	15759	16173	19962	17648	20019
6037	23552	20037	15433	16797	21106	15790	20700	19072	19697	20333	18902	18469	19613	21218	20335	15406	20473	21586	22099	21215
4185	20661	19538	18736	19613	20628	19937	21082	20629	20205	19827	20156	19617	19024	15398	18735	20401	20017	18596	18944	20647
